hs_code,product_description,classification,parent_code,hierarchy_level,is_basic_level,chapter,product_category,source
"850880","Electro-mechanical tools; (other than drills and saws), for working in the hand, with self-contained electric motor","H1","8508",6,1,"85","Machinery & Electrical","excel_import"
"850890","Electro-mechanical tools; parts of the tools of heading no. 8508","H1","8508",6,1,"85","Machinery & Electrical","excel_import"
"854212","Electronic circuits; monolithic, integrated, digital, cards incorporating an electronic integrated circuit (""smart"" cards)","H1","8542",6,1,"85","Machinery & Electrical","excel_import"
"854213","Electronic circuits; monolithic, integrated, digital, metal oxide semiconductors (MOS technology)","H1","8542",6,1,"85","Machinery & Electrical","excel_import"
"854214","Electronic circuits; monolithic, integrated, digital, circuits obtained by bipolar technology","H1","8542",6,1,"85","Machinery & Electrical","excel_import"
"854219","Electronic circuits; monolithic, integrated, digital, other, n.e.s. in item no. 8542.1, including circuits obtained by a combination of bipolar and MOS technologies (BIMOS technology)","H1","8542",6,1,"85","Machinery & Electrical","excel_import"
"854230","Electronic circuits; monolithic, integrated, other than digital","H1","8542",6,1,"85","Machinery & Electrical","excel_import"
"854240","Electronic circuits; hybrid, integrated","H1","8542",6,1,"85","Machinery & Electrical","excel_import"
"854250","Electronic microassemblies","H1","8542",6,1,"85","Machinery & Electrical","excel_import"
"880520","Ground flying trainers and parts thereof","H1","8805",6,1,"88","Transportation","excel_import"
"890600","Vessels; other, including warships and lifeboats, other than rowing boats","H1","8906",6,1,"89","Transportation","excel_import"
"900990","Photo and thermo-copying apparatus; parts and accessories","H1","9009",6,1,"90","Miscellaneous","excel_import"
"902111","Orthopaedic or fracture appliances; artificial joints","H1","9021",6,1,"90","Miscellaneous","excel_import"
"902119","Orthopaedic or fracture appliances; crutches, surgical belts and trusses, splints and other fracture appliances","H1","9021",6,1,"90","Miscellaneous","excel_import"
"902130","Artificial parts of the body","H1","9021",6,1,"90","Miscellaneous","excel_import"
"910891","Watch movements; complete and assembled, (not automatic winding or battery or accumulator powered), measuring 33.8mm or less","H1","9108",6,1,"91","Miscellaneous","excel_import"
"910899","Watch movements; complete and assembled, (not automatic winding or battery or accumulator powered), measuring more than 33.8mm","H1","9108",6,1,"91","Miscellaneous","excel_import"
"911210","Clock cases and similar cases for other goods of chapter 91; of metal, other than watch cases","H1","9112",6,1,"91","Miscellaneous","excel_import"
"911280","Clock cases and similar cases for other goods of chapter 91; excluding those made of metal, other than watch cases","H1","9112",6,1,"91","Miscellaneous","excel_import"
"930100","Military weapons; other than revolvers, pistols and arms of heading no. 9307","H1","9301",6,1,"93","Miscellaneous","excel_import"
"930590","Firearms; parts and accessories, of articles of heading no. 9301 to 9304, other than of revolvers or pistols or of shotguns or rifles of heading no. 9303","H1","9305",6,1,"93","Miscellaneous","excel_import"
"950800","Roundabouts, swings, shooting galleries, other fairground amusements, travelling circuses, menageries and travelling theatres","H1","9508",6,1,"95","Miscellaneous","excel_import"
"961330","Lighters; table lighters, whether or not mechanical or electrical","H1","9613",6,1,"96","Miscellaneous","excel_import"
"271013","Petroleum spirit except aviation or motor fuel **LEGACY NON-WCO CODE**","H1","2710",6,1,"27","Mineral Products","excel_import"
"271014","Petroleum spirit-type fuel **LEGACY NON-WCO CODE**","H1","2710",6,1,"27","Mineral Products","excel_import"
"271015","White spirit **LEGACY NON-WCO CODE**","H1","2710",6,1,"27","Mineral Products","excel_import"
"271016","Petroleum naphtha **LEGACY NON-WCO CODE**","H1","2710",6,1,"27","Mineral Products","excel_import"
"271021","Kerosene jet fuel **LEGACY NON-WCO CODE**","H1","2710",6,1,"27","Mineral Products","excel_import"
"271022","Kerosene, for furnaces **LEGACY NON-WCO CODE**","H1","2710",6,1,"27","Mineral Products","excel_import"
"271025","Kerosene lamp oil, motor kerosene, light diesel, etc **LEGACY NON-WCO CODE**","H1","2710",6,1,"27","Mineral Products","excel_import"
"271026","Gas oils - bunker oil, No.1 furnace, motor diesel **LEGACY NON-WCO CODE**","H1","2710",6,1,"27","Mineral Products","excel_import"
"271027","Diesel oils- No.2 furnace, marine diesel **LEGACY NON-WCO CODE**","H1","2710",6,1,"27","Mineral Products","excel_import"
"271029","Fuel oils nes, heavy distillates **LEGACY NON-WCO CODE**","H1","2710",6,1,"27","Mineral Products","excel_import"
"271093","Heavy furnace oil nes **LEGACY NON-WCO CODE**","H1","2710",6,1,"27","Mineral Products","excel_import"
"271094","Petroleum oil used in road building **LEGACY NON-WCO CODE**","H1","2710",6,1,"27","Mineral Products","excel_import"
"271095","Petroleum lubricating oils **LEGACY NON-WCO CODE**","H1","2710",6,1,"27","Mineral Products","excel_import"
"271096","Petroleum lubricating greases **LEGACY NON-WCO CODE**","H1","2710",6,1,"27","Mineral Products","excel_import"
"010591","Poultry; live, fowls of the species gallus domesticus, weighing more than 185g","H0","0105",6,1,"01","Animals & Animal Products","excel_import"
"020710","Meat and edible offal; poultry, not cut in pieces, fresh or chilled","H0","0207",6,1,"02","Animals & Animal Products","excel_import"
"020721","Meat and edible offal; fowls of the species gallus domesticus, not cut in pieces, frozen","H0","0207",6,1,"02","Animals & Animal Products","excel_import"
"020722","Meat and edible offal; turkeys, not cut in pieces, frozen","H0","0207",6,1,"02","Animals & Animal Products","excel_import"
"020723","Meat and edible offal; ducks, geese and guinea fowls, not cut in pieces, frozen","H0","0207",6,1,"02","Animals & Animal Products","excel_import"
"020731","Offal, edible; of geese or ducks, fatty livers, fresh or chilled","H0","0207",6,1,"02","Animals & Animal Products","excel_import"
"020739","Meat and edible offal; poultry cuts and offal (including livers but excluding the fatty livers of geese or ducks), fresh or chilled","H0","0207",6,1,"02","Animals & Animal Products","excel_import"
"020750","Offal, edible; of poultry, livers, frozen","H0","0207",6,1,"02","Animals & Animal Products","excel_import"
"040500","Dairy produce; butter and other fats and oils derived from milk","H0","0405",6,1,"04","Animals & Animal Products","excel_import"
"060291","Plants, live; mushroom spawn","H0","0602",6,1,"06","Vegetable Products","excel_import"
"060299","Plants, live; n.e.s. in heading no. 0602","H0","0602",6,1,"06","Vegetable Products","excel_import"
"071210","Vegetables; potatoes, whether or not cut or sliced but not further prepared, dried","H0","0712",6,1,"07","Vegetable Products","excel_import"
"080110","Nuts, edible; coconuts, fresh or dried, whether or not shelled or peeled","H0","0801",6,1,"08","Vegetable Products","excel_import"
"080120","Nuts, edible; Brazil nuts, fresh or dried, whether or not shelled or peeled","H0","0801",6,1,"08","Vegetable Products","excel_import"
"080130","Nuts, edible; cashew nuts, fresh or dried, whether or not shelled or peeled","H0","0801",6,1,"08","Vegetable Products","excel_import"
"080710","Fruit, edible; melons (including watermelons), fresh","H0","0807",6,1,"08","Vegetable Products","excel_import"
"090130","Coffee; husks and skins","H0","0901",6,1,"09","Vegetable Products","excel_import"
"090140","Coffee; substitutes containing coffee, in any proportion","H0","0901",6,1,"09","Vegetable Products","excel_import"
"140291","Vegetable hair of a kind used primarily as stuffing or as padding; whether or not put up as a layer with or without supporting material","H0","1402",6,1,"14","Vegetable Products","excel_import"
"140299","Vegetable materials (excluding kapok and vegetable hair) used primarily as stuffing or as padding; whether or not put up as a layer with or without supporting materials","H0","1402",6,1,"14","Vegetable Products","excel_import"
"1519","Industrial monocarboxylic fatty acids; acid oils from refining; industrial fatty alcohols, *** NOTE*** data from this heading moved to new heading no. 3823 from 1 January 1996","H0","15",4,0,"15","Animal or Vegetable Fats","excel_import"
"151911","Stearic acid","H0","1519",6,1,"15","Animal or Vegetable Fats","excel_import"
"151912","Oleic acid","H0","1519",6,1,"15","Animal or Vegetable Fats","excel_import"
"151913","Tall oil fatty acids","H0","1519",6,1,"15","Animal or Vegetable Fats","excel_import"
"151919","Industrial monocarboxylic fatty acids n.e.s. in heading no. 1519","H0","1519",6,1,"15","Animal or Vegetable Fats","excel_import"
"151920","Acid oils from refining","H0","1519",6,1,"15","Animal or Vegetable Fats","excel_import"
"151930","Industrial fatty alcohols","H0","1519",6,1,"15","Animal or Vegetable Fats","excel_import"
"152010","Glycerol (glycerine); crude; glycerol waters and glycerol lyes","H0","1520",6,1,"15","Animal or Vegetable Fats","excel_import"
"152090","Glycerol; n.e.s. in heading no. 1520, including synthetic","H0","1520",6,1,"15","Animal or Vegetable Fats","excel_import"
"170210","Sugars; lactose, chemically pure, in solid form; lactose syrup, not containing added flavouring or colouring matter","H0","1702",6,1,"17","Foodstuffs","excel_import"
"200530","Vegetable preparations; sauerkraut","H0","2005",6,1,"20","Foodstuffs","excel_import"
"210110","Extracts, essences and concentrates; of coffee and preparations with a basis of these extracts, essences or concentrates or with a basis of coffee","H0","2101",6,1,"21","Foodstuffs","excel_import"
"220810","Alcoholic preparations; compound, of a kind used for the manufacture of beverages","H0","2208",6,1,"22","Foodstuffs","excel_import"
"250310","Sulphur; crude or unrefined","H0","2503",6,1,"25","Mineral Products","excel_import"
"250390","Sulphur; other kinds excluding crude, unrefined, sublimed, precipitated and colloidal","H0","2503",6,1,"25","Mineral Products","excel_import"
"251321","Emery, corundum, garnet and other abrasives; natural, crude or in irregular pieces, whether or not heat-treated","H0","2513",6,1,"25","Mineral Products","excel_import"
"251329","Emery, corundum, garnet and other abrasives; natural, in other forms excluding crude or in irregular pieces, whether or not heat-treated","H0","2513",6,1,"25","Mineral Products","excel_import"
"253030","Earth colours","H0","2530",6,1,"25","Mineral Products","excel_import"
"282737","Chlorides; of tin","H0","2827",6,1,"28","Chemicals & Allied Industries","excel_import"
"283521","Phosphates; of triammonium","H0","2835",6,1,"28","Chemicals & Allied Industries","excel_import"
"283693","Carbonates; bismuth carbonate","H0","2836",6,1,"28","Chemicals & Allied Industries","excel_import"
"284160","Salts; manganites, manganates and permanganates","H0","2841",6,1,"28","Chemicals & Allied Industries","excel_import"
"284810","Phosphides; of copper (phosphor copper), containing more than 15% by weight of phosphorus, whether or not chemically defined, excluding ferrophosphorus","H0","2848",6,1,"28","Chemicals & Allied Industries","excel_import"
"284890","Phosphides; of metals or non-metals (excluding copper), whether or not chemically defined (excluding ferrophosphorus)","H0","2848",6,1,"28","Chemicals & Allied Industries","excel_import"
"290340","Halogenated derivatives of acyclic hydrocarbons containing two or more different halogens","H0","2903",6,1,"29","Chemicals & Allied Industries","excel_import"
"290521","Alcohols; unsaturated monohydric, allyl alcohol","H0","2905",6,1,"29","Chemicals & Allied Industries","excel_import"
"291430","Ketones; aromatic, without other oxygen function","H0","2914",6,1,"29","Chemicals & Allied Industries","excel_import"
"291441","Ketone-alcohols and ketone-aldehydes; 4- hydroxy-4-methylpentan-2-one (diacetone alcohol)","H0","2914",6,1,"29","Chemicals & Allied Industries","excel_import"
"291449","Ketone-alcohols and ketone-aldehydes; n.e.s. in item no. 2914.41","H0","2914",6,1,"29","Chemicals & Allied Industries","excel_import"
"291633","Acids; aromatic monocarboxylic acids; phenylacetic acid, its salts and esters","H0","2916",6,1,"29","Chemicals & Allied Industries","excel_import"
"293290","Heterocyclic compounds; n.e.s. in heading no. 2932","H0","2932",6,1,"29","Chemicals & Allied Industries","excel_import"
"293940","Alkaloids, vegetable; ephedrines and their salts","H0","2939",6,1,"29","Chemicals & Allied Industries","excel_import"
"293960","Alkaloids, vegetable; of rye ergot and their derivatives; salts thereof","H0","2939",6,1,"29","Chemicals & Allied Industries","excel_import"
"300231","Vaccines; for veterinary medicine, against foot and mouth disease","H0","3002",6,1,"30","Chemicals & Allied Industries","excel_import"
"300239","Vaccines; for veterinary medicine, for other uses than against foot and mouth disease","H0","3002",6,1,"30","Chemicals & Allied Industries","excel_import"
"320130","Tanning extracts of vegetable origin; oak or chestnut extract","H0","3201",6,1,"32","Chemicals & Allied Industries","excel_import"
"320610","Colouring matter; pigments and preparations based on titanium dioxide","H0","3206",6,1,"32","Chemicals & Allied Industries","excel_import"
"350210","Albumins; egg albumin","H0","3502",6,1,"35","Chemicals & Allied Industries","excel_import"
"380999","Finishing agents and dye carriers; to accelerate dyeing or fixing of dye-stuffs and other products and preparations, used in the leather or like (excluding textile or paper) industries, n.e.s. in item 3809.9","H0","3809",6,1,"38","Chemicals & Allied Industries","excel_import"
"382310","Binders, prepared; for foundry moulds or cores","H0","3823",6,1,"38","Chemicals & Allied Industries","excel_import"
"382320","Acids; naphthenic acids, their water-insoluble salts and their esters","H0","3823",6,1,"38","Chemicals & Allied Industries","excel_import"
"382330","Metal carbides; non-agglomerated, mixed together or with metallic binders","H0","3823",6,1,"38","Chemicals & Allied Industries","excel_import"
"382340","Cements, mortars or concretes; their prepared additives","H0","3823",6,1,"38","Chemicals & Allied Industries","excel_import"
"382350","Mortars and concretes; non-refractory","H0","3823",6,1,"38","Chemicals & Allied Industries","excel_import"
"382360","Sorbitol; other than that of item no. 2905.44","H0","3823",6,1,"38","Chemicals & Allied Industries","excel_import"
"382390","Chemical products, preparations and residual products of chemical or allied industries n.e.s. or included in heading no. 3823","H0","3823",6,1,"38","Chemicals & Allied Industries","excel_import"
"390511","Vinyl acetate polymers; in aqueous dispersion, in primary forms","H0","3905",6,1,"39","Plastics & Rubbers","excel_import"
"390520","Polyvinyl alcohol; whether or not containing unhydrolysed acetate groups","H0","3905",6,1,"39","Plastics & Rubbers","excel_import"
"390590","Vinyl acetate, vinyl ester polymers, vinyl polymers; n.e.s. in heading no. 3905, in primary forms","H0","3905",6,1,"39","Plastics & Rubbers","excel_import"
"401010","Rubber; vulcanised, conveyor or transmission belts or belting of trapezoidal cross-section (v-belts and v-belting)","H0","4010",6,1,"40","Plastics & Rubbers","excel_import"
"401091","Rubber; vulcanised, conveyor or transmission belts or belting, of a width exceeding 20cm","H0","4010",6,1,"40","Plastics & Rubbers","excel_import"
"401099","Rubber; vulcanised, conveyor or transmission belts or belting, of a width 20cm or less","H0","4010",6,1,"40","Plastics & Rubbers","excel_import"
"440331","Wood; dark red meranti, light red meranti, meranti bakau; in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated","H0","4403",6,1,"44","Wood & Wood Products","excel_import"
"440332","Wood; white lauan, white meranti, white seraya, yellow meranti, alan; in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated","H0","4403",6,1,"44","Wood & Wood Products","excel_import"
"440333","Wood; keruing, ramin, kapur, teak, jongkong, merbau, jelutong, and kempas; in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated","H0","4403",6,1,"44","Wood & Wood Products","excel_import"
"440334","Wood; okoume, obeche, sapelli, sipo, acajou d'afrique, makore, iroko; in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated","H0","4403",6,1,"44","Wood & Wood Products","excel_import"
"440335","Wood; tiama, mansonia, ilomba, dibetou, limba, azobe; in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated","H0","4403",6,1,"44","Wood & Wood Products","excel_import"
"440820","Wood; meranti, lauan, limba, okoume, obeche, acajou d'afrique, sipo, sapelli, baboen, mahogany, palissandre du bresil, bois de rose; veneer, plywood sheets, other wood, not thicker than 6mm","H0","4408",6,1,"44","Wood & Wood Products","excel_import"
"441010","Wood; particle and similar board of wood, whether or not agglomerated with resins or other organic binding substances","H0","4410",6,1,"44","Wood & Wood Products","excel_import"
"441211","Plywood; wood only, each ply 6mm or thinner at least one outer ply of meranti, lauan, sipo, limba, okoume, acajou d'afrique, pallissandre du bresil, sapelli, obeche, baboen, mahogany, or bois de rose","H0","4412",6,1,"44","Wood & Wood Products","excel_import"
"441212","Plywood; wood only, each ply 6mm or thinner at least one outer ply of non-coniferous wood n.e.s. in item no. 4412.11","H0","4412",6,1,"44","Wood & Wood Products","excel_import"
"441221","Plywood; containing at least one layer of particle board, with at least one outer ply of non-coniferous wood","H0","4412",6,1,"44","Wood & Wood Products","excel_import"
"480791","Paper and paperboard; straw paper and paperboard, not surface-coated or impregnated, internally reinforced or not, whether or not covered with paper other than straw paper, in rolls or sheets","H0","4807",6,1,"48","Wood & Wood Products","excel_import"
"480799","Paper and paperboard; composite, not surface-coated or impregnated, whether or not internally reinforced, in rolls or sheets, n.e.s. in heading no. 4807","H0","4807",6,1,"48","Wood & Wood Products","excel_import"
"482330","Paper and paperboard; cards, not punched, for punch card machines, whether or not in strips","H0","4823",6,1,"48","Wood & Wood Products","excel_import"
"520525","Cotton yarn; (not sewing thread), single, of combed fibres, 85% or more by weight of cotton, measuring less than 125 decitex (exceeding 80 metric number), not for retail sale","H0","5205",6,1,"52","Textiles","excel_import"
"520545","Cotton yarn; (not sewing thread), multiple or cabled, of combed fibres, 85% or more by weight of cotton, less than 125 decitex (exceeding 80 metric number), per single yarn, not for retail sale","H0","5205",6,1,"52","Textiles","excel_import"
"540760","Fabrics, woven; containing 85% or more by weight of non-textured polyester filaments","H0","5407",6,1,"54","Textiles","excel_import"
"560300","Nonwovens; whether or not impregnated, coated, covered or laminated","H0","5603",6,1,"56","Textiles","excel_import"
"630531","Sacks and bags; of a kind used for the packing of goods, of polyethylene or polypropylene strip or the like","H0","6305",6,1,"63","Textiles","excel_import"
"640211","Sports footwear; ski boots and cross-country ski footwear, with outer soles and uppers of rubber or plastics","H0","6402",6,1,"64","Footwear & Headgear","excel_import"
"640311","Sports footwear; ski-boots and cross-country ski footwear, outer soles of rubber, plastics, leather or composition leather, uppers of leather","H0","6403",6,1,"64","Footwear & Headgear","excel_import"
"681020","Cement, concrete or artificial stone; pipes, whether or not reinforced","H0","6810",6,1,"68","Stone, Glass, Ceramics","excel_import"
"700311","Glass; cast glass and rolled glass, non-wired sheets, coloured throughout the mass (body tinted), opacified, flashed or having an absorbent or reflecting layer","H0","7003",6,1,"70","Stone, Glass, Ceramics","excel_import"
"700410","Glass; drawn and blown, in sheets, coloured throughout the mass (body tinted), opacified, flashed or having an absorbent or reflecting layer but not otherwise worked","H0","7004",6,1,"70","Stone, Glass, Ceramics","excel_import"
"701910","Glass fibres (including glass wool); slivers, rovings, yarn and chopped strands","H0","7019",6,1,"70","Stone, Glass, Ceramics","excel_import"
"701920","Glass fibres; woven fabrics, including narrow fabrics","H0","7019",6,1,"70","Stone, Glass, Ceramics","excel_import"
"720130","Iron; alloy pig iron, in pigs, blocks or other primary forms","H0","7201",6,1,"72","Metals","excel_import"
"720140","Iron; spiegeleisen, in pigs, blocks or other primary forms","H0","7201",6,1,"72","Metals","excel_import"
"720811","Iron or non-alloy steel; in coils, flat-rolled, width 600mm or more, hot-rolled, having a minimum yield point of 355MPa, thickness exceeding 10mm","H0","7208",6,1,"72","Metals","excel_import"
"720812","Iron or non-alloy steel; in coils, flat-rolled, width 600mm or more, hot-rolled, minimum yield point of 355MPa, thickness 4.75mm or more but not exceeding 10mm","H0","7208",6,1,"72","Metals","excel_import"
"720813","Iron or non-alloy steel; in coils, flat-rolled, width 600mm or more, hot-rolled, of a thickness of 3mm or more but less than 4.75mm, having a minimum yield point of 355MPa","H0","7208",6,1,"72","Metals","excel_import"
"720814","Iron or non-alloy steel; in coils, flat-rolled, width 600mm or more, hot-rolled, thickness less than 3mm and having a minimum yield point of 275MPa","H0","7208",6,1,"72","Metals","excel_import"
"720821","Iron or non-alloy steel; in coils, flat-rolled, width 600mm or more, hot-rolled, of a thickness exceeding 10mm, excluding minimum yield point of 355MPa","H0","7208",6,1,"72","Metals","excel_import"
"720822","Iron or non-alloy steel; in coils, flat-rolled, width 600mm or more, hot-rolled, thickness of 4.75mm or more but not exceeding 10mm, excluding minimum yield point of 355MPa","H0","7208",6,1,"72","Metals","excel_import"
"720823","Iron or non-alloy steel; in coils, flat-rolled, width 600mm or more, hot-rolled, thickness of 3mm or more but less than 4.75mm, other than minimum yield point of 355MPa","H0","7208",6,1,"72","Metals","excel_import"
"720824","Iron or non-alloy steel; in coils, flat-rolled, width 600mm or more, hot-rolled, less than 3mm thick, excluding minimum yield point of 275MPa","H0","7208",6,1,"72","Metals","excel_import"
"720831","Iron or non-alloy steel; not in coils, flat-rolled, width not over 1250mm hot-rolled, thickness not less than 4mm, having a minimum yield point of 355MPa, without patterns in relief","H0","7208",6,1,"72","Metals","excel_import"
"720832","Iron or non-alloy steel; not in coils, flat-rolled, hot-rolled, thickness exceeding 10mm, and a minimum yield point of 355MPa","H0","7208",6,1,"72","Metals","excel_import"
"720833","Iron or non-alloy steel; not in coils, flat-rolled, hot-rolled, thickness of 4.75mm or more but not exceeding 10mm, having a minimum yield point of 355MPa","H0","7208",6,1,"72","Metals","excel_import"
"720834","Iron or non-alloy steel; not in coils, flat-rolled, hot-rolled, thickness of 3mm or more but less than 4.75mm, having a minimum yield point of 355MPa","H0","7208",6,1,"72","Metals","excel_import"
"720835","Iron or non-alloy steel; not in coils, flat-rolled, hot-rolled, thickness less than 3mm, having a minimum yield point of 275MPa","H0","7208",6,1,"72","Metals","excel_import"
"720841","Iron or non-alloy steel; not in coils, flat-rolled, hot-rolled, width not exceeding 1250mm and not less than 4mm thick, without patterns in relief, excluding minimum yield point of 355MPa","H0","7208",6,1,"72","Metals","excel_import"
"720842","Iron or non-alloy steel; not in coils, flat-rolled, hot-rolled, thickness exceeding 10mm, excluding minimum yield point of 355MPa","H0","7208",6,1,"72","Metals","excel_import"
"720843","Iron or non-alloy steel; not in coils, flat-rolled, hot-rolled, thickness of 4.75mm or more but not exceeding 10mm, excluding minimum yield point of 355MPa","H0","7208",6,1,"72","Metals","excel_import"
"720844","Iron or non-alloy steel; not in coils, flat-rolled, hot-rolled, thickness of 3mm or more but less than 4.75mm, excluding minimum yield point of 355MPa","H0","7208",6,1,"72","Metals","excel_import"
"720845","Iron or non-alloy steel; not in coils, flat-rolled, hot-rolled, thickness less than 3mm, excluding minimum yield point of 275MPa","H0","7208",6,1,"72","Metals","excel_import"
"720911","Iron or non-alloy steel; in coils, flat-rolled, width 600mm or more, cold-rolled, thickness of 3mm or more and having a minimum yield point of 355MPa","H0","7209",6,1,"72","Metals","excel_import"
"720912","Iron or non-alloy steel; in coils, flat-rolled, width 600mm or more, cold-rolled, thickness exceeding 1mm but less than 3mm and having a minimum yield point of 275MPa","H0","7209",6,1,"72","Metals","excel_import"
"720913","Iron or non-alloy steel; in coils, flat-rolled, width 600mm or more, cold-rolled, thickness of 0.5mm or more but not exceeding 1mm and having a minimum yield point of 275MPa","H0","7209",6,1,"72","Metals","excel_import"
"720914","Iron or non-alloy steel; in coils, flat-rolled, width 600mm or more, cold-rolled, thickness less than 0.5mm and having a minimum yield point of 275MPa","H0","7209",6,1,"72","Metals","excel_import"
"720921","Iron or non-alloy steel; in coils, flat-rolled, width 600mm or more, cold-rolled, thickness 3mm or more, excluding minimum yield point of 355MPa","H0","7209",6,1,"72","Metals","excel_import"
"720922","Iron or non-alloy steel; in coils, flat-rolled, width 600mm or more, cold-rolled, thickness exceeding 1mm but less than 3mm, excluding minimum yield point of 275MPa","H0","7209",6,1,"72","Metals","excel_import"
"720923","Iron or non-alloy steel; in coils, flat-rolled, width 600mm or more, cold-rolled of a thickness of 0.5mm or more but not exceeding 1mm, excluding minimum yield point of 275MPa","H0","7209",6,1,"72","Metals","excel_import"
"720924","Iron or non-alloy steel; in coils, flat-rolled, width 600mm or more, cold-rolled of a thickness of less than 0.5mm, excluding minimum yield point of 275MPa","H0","7209",6,1,"72","Metals","excel_import"
"720931","Iron or non-alloy steel; not in coils, flat-rolled, width 600mm or more, cold-rolled of a thickness of 3mm or more, having a minimum yield point of 355MPa","H0","7209",6,1,"72","Metals","excel_import"
"720932","Iron or non-alloy steel; not in coils, flat-rolled, width 600mm or more, cold-rolled, thickness exceeding 1mm but less than 3mm, having a minimum yield point of 275MPa","H0","7209",6,1,"72","Metals","excel_import"
"720933","Iron or non-alloy steel; not in coils, flat-rolled, width 600mm or more, cold-rolled, thickness of 0.5mm or more but not exceeding 1mm, having a minimum yield point of 275MPa","H0","7209",6,1,"72","Metals","excel_import"
"720934","Iron or non-alloy steel; not in coils, flat-rolled, width 600mm or more, cold-rolled, thickness of less than 0.5mm, having a minimum yield point of 275MPa","H0","7209",6,1,"72","Metals","excel_import"
"720941","Iron or non-alloy steel; not in coils, flat-rolled, width 600mm or more, cold-rolled, thickness of 3mm or more, excluding minimum yield point of 355MPa","H0","7209",6,1,"72","Metals","excel_import"
"720942","Iron or non-alloy steel; not in coils, flat-rolled, width 600mm or more, cold-rolled, thickness exceeding 1mm but less than 3mm, excluding minimum yield point of 275MPa","H0","7209",6,1,"72","Metals","excel_import"
"720943","Iron or non-alloy steel; not in coils, flat-rolled, width 600mm or more, cold-rolled, thickness of 0.5mm or more but not exceeding 1mm, excluding minimum yield point of 275MPa","H0","7209",6,1,"72","Metals","excel_import"
"720944","Iron or non-alloy steel; not in coils, flat-rolled, width 600mm or more, cold-rolled, thickness less than 0.5mm, excluding minimum yield point of 275MPa","H0","7209",6,1,"72","Metals","excel_import"
"721031","Iron or non-alloy steel; flat-rolled, width 600mm or more, less than 3mm thick with minimum yield point 275MPa or 3mm or more thick with minimum yield point of 355MPa, electrolytically coated with zinc","H0","7210",6,1,"72","Metals","excel_import"
"721039","Iron or non-alloy steel; flat-rolled, width 600mm or more, n.e.s. in item no. 7210.31, electrolytically plated or coated with zinc","H0","7210",6,1,"72","Metals","excel_import"
"721060","Iron or non-alloy steel; flat-rolled, width 600mm or more, plated or coated with aluminium","H0","7210",6,1,"72","Metals","excel_import"
"721111","Iron or non-alloy steel; flat-rolled, hot-rolled, width exceeding 150mm, 4mm or more thick, minimum yield point of 355MPa, not in coils and without patterns in relief","H0","7211",6,1,"72","Metals","excel_import"
"721112","Iron or non-alloy steel; flat-rolled, hot-rolled, 4.75mm or more thick, minimum yield point of 355MPa, width less than 600mm","H0","7211",6,1,"72","Metals","excel_import"
"721121","Iron or non-alloy steel; flat-rolled, hot-rolled, 4mm or more thick, width over 150mm but less than 600mm, not in coils and without patterns in relief","H0","7211",6,1,"72","Metals","excel_import"
"721122","Iron or non-alloy steel; flat-rolled, hot-rolled, 4.75mm or more thick, width less than 600mm","H0","7211",6,1,"72","Metals","excel_import"
"721130","Iron or non-alloy steel; flat-rolled, cold-rolled, width less than 600mm, less than 3mm thick with minimum yield point of 275MPa or 3mm or more thick with minimum yield point of 355MPa","H0","7211",6,1,"72","Metals","excel_import"
"721141","Iron or non-alloy steel; flat-rolled, cold-rolled, width less than 600mm, containing by weight less than 0.25% of carbon","H0","7211",6,1,"72","Metals","excel_import"
"721149","Iron or non-alloy steel; flat-rolled, cold-rolled, containing by weight 0.25% or more of carbon, width less than 600mm","H0","7211",6,1,"72","Metals","excel_import"
"721221","Iron or non-alloy steel; flat-rolled, width less than 600mm, less than 3mm thick with minimum yield point 275MPa or 3mm or more thick with minimum yield point 355MPa, electrolytically coated with zinc","H0","7212",6,1,"72","Metals","excel_import"
"721229","Iron or non-alloy steel; flat-rolled, width less than 600mm, electrolytically plated or coated with zinc","H0","7212",6,1,"72","Metals","excel_import"
"721331","Iron or non-alloy steel; bars and rods, hot-rolled, in irregularly wound coils, containing by weight less than 0.25% of carbon, of circular cross-section measuring less than 14mm in diameter","H0","7213",6,1,"72","Metals","excel_import"
"721339","Iron or non-alloy steel; bars and rods, hot-rolled, in irregularly wound coils, containing by weight less than 0.25% of carbon, not of circular cross-section measuring less than 14mm in diameter","H0","7213",6,1,"72","Metals","excel_import"
"721341","Iron or non-alloy steel; bars and rods, hot-rolled, in irregularly wound coils, containing by weight 0.25% or more but less than 0.6% of carbon, of circular cross-section less than 14mm in diameter","H0","7213",6,1,"72","Metals","excel_import"
"721349","Iron or non-alloy steel; bars and rods, hot-rolled, in irregularly wound coils, containing by weight 0.25% or more but less than 0.6% of carbon, other than circular cross-section less than 14mm in diameter","H0","7213",6,1,"72","Metals","excel_import"
"721350","Iron or non-alloy steel; bars and rods, hot-rolled, in irregularly wound coils, containing by weight 0.6% or more of carbon","H0","7213",6,1,"72","Metals","excel_import"
